"id","object","sdh_knuckle_joint","sdh_finger_12_joint","sdh_finger_13_joint","sdh_finger_22_joint","sdh_finger_23_joint","sdh_thumb_2_joint","sdh_thumb_3_joint","direction","qw","qx","qy","qz","pos-x","pos-y","pos-z","eps_l1","vol_l1"
"0","hotpot","0.75500000000000045","-1.017796316826951","1.5307963281546311","-0.68579631083669312","1.5707963267948959","-1.1097963179371011","1.496000025421389","SIDE","1.7623563789002876e-16","0.70871074525952527","-0.10197528614542566","0.69809033840130386","-143.96840482369154","36.29186940200433","89.192759342716414","0.006511842","0.000165688","0"
"1","hotpot","0.75500000000000056","-0.91579631524184046","1.4210000218590719","-0.6547963126238916","1.5707963267948959","-1.12479631864955","1.465000023948968","SIDE","0.72992531057170718","-0.10137018514839695","-0.67596828812435916","9.5063067459222708e-17","149.87860442106381","-40.800979571493016","77.067535999586809","0.006678896","0.000200641","1"
"2","hotpot","0.75499999999999967","-1.042796318014386","1.499000025563878","-0.62979631143644954","1.570796326794897","-1.110796317984591","1.498000025516371","SIDE","2.5359997346160515e-16","0.7114008690103516","-0.12018120241050168","0.69243431613293316","-142.11622954596771","43.232262337905084","91.235609186505656","0.010782486","0.000166403","2"
"3","hotpot","0.75500000000000156","-1.045796318156877","1.546796328914591","-0.48979630804644331","1.5707963267948959","-1.0987963174146249","1.4240000220015649","SIDE","2.5971587827770642e-16","-0.68933402079096251","0.066708951844923883","0.72136573492502165","150.56894679443556","4.9523619907260006","35.80256465955933","0.009383840","0.000125998","3"
"4","hotpot","0.0","1.0322037120906129","1.570796326794897","-1.277796319397408","3.37011963439686e-16","0.1102037008942464","0.0","TOP","0.48597989655591428","0.55035437442681845","0.47408558598239542","-0.48597989655591428","30.144386428531348","172.29613369075221","133.06034224369614","0.000335119","0.000003542","4"
"5","hotpot","0.75499999999999967","-1.0867963168446519","1.5057963269671919","-0.59379630972654118","1.570796326794897","-1.0587963187743481","1.5097963271571799","SIDE","0.69549656755429257","0.098865470086349577","0.71169526016744156","7.9815133274434818e-17","-149.93948249242982","-2.9419173634811857","54.755525698687137","0.011459026","0.000115297","5"
"6","hotpot","0.0","1.03220371209061","1.570796326794897","-1.1667963206444429","1.1970000209985321","-0.51679630932887843","0.97100001678337189","TOP","0.50020075591270774","0.55609198658784931","0.4363027733369233","-0.50020075591270774","36.171925833475164","172.87032533378968","85.750376180300051","0.004549021","0.000037957","6"
"7","hotpot","0.0","-1.127796318792043","1.4450000229990141","-1.0477963182518739","1.5397963285821079","-0.89279631414939209","1.570796326794897","SIDE","0.69549656755429257","0.098865470086349577","0.71169526016744156","7.9815133274434818e-17","-149.63182007639065","-2.9144131237272033","70.131829244897574","0.004602328","0.000120153","7"
"8","hotpot","0.0","-0.49979630852140772","0.98300001735333264","1.0982037152254609","1.570796326794897","-1.1737963177172881","1.116000017151235","SIDE","0.50279797593593556","-0.55327286756681671","-0.43390958136902724","-0.50279797593593578","-29.067621898814622","-180.30997023669147","104.35833573148163","0.003314504","0.000072905","8"
"9","hotpot","0.0","-0.97979631502207298","1.570796326794897","-0.91979631543183082","1.570796326794897","-1.0327963175394139","1.5577963294370589","SIDE","1.9298094995672187e-17","-0.69166916991304728","0.066705485598410386","0.71912734448279492","150.70407491190173","1.0448536249950491","45.997388097255069","0.003134921","0.000067819","9"
"10","hotpot","0.0","-1.0017963160669909","1.570796326794897","-0.88079631357941846","1.570796326794897","-1.058796318774347","1.509796327157181","SIDE","0.69549656755429257","0.098865470086349577","0.71169526016744156","7.9815133274434818e-17","-149.93948249242982","-2.9419173634811702","54.75552569868713","0.002847639","0.000094241","10"
"11","hotpot","0.0","1.032203712090612","1.570796326794897","-1.2597963218020749","0.39600000903010368","-0.064796304158165147","0.18100000533741251","SIDE","0.50279797593593556","-0.43390958136902696","0.55327286756681682","0.502797975935936","-29.055618774325382","-180.21069956305647","104.35945805339438","0.004890266","0.000031904","11"
"12","hotpot","0.0","1.0322037120906149","1.5707963267948959","-1.254796321564587","0.34800000675022791","-0.060796303968172247","0.1270000027725485","TOP","0.50020075591270752","0.55609198658784931","0.43630277333692336","-0.50020075591270774","36.171925833475157","172.88650520087882","105.75037618029741","0.004631353","0.000038046","12"
"13","hotpot","1.110223024625157e-16","-1.128796318839544","1.272000021301209","-1.0517963184418651","1.3600000222213611","-0.45879630983364822","0.67700001259800269","SIDE","1.3863006650155419e-16","-0.59402282292234654","0.075969622143918961","0.800852984235357","161.55515257042308","-0.39481904218324426","24.180962654744906","0.013803467","0.000187168","13"
"14","hotpot","0.0","1.032203712090616","1.570796326794897","-1.0847963167496439","1.070000018225987","-0.54379631061130307","0.95800001616590669","SIDE","0.48499756539306754","-0.43420568817323468","0.58396930012082171","0.48499756539306743","-32.245618454033405","-178.93115245453572","93.663870980183091","0.004735710","0.000028981","14"
"15","hotpot","0.0","-0.63379631162644801","1.570796326794897","-0.43279630859871882","1.570796326794897","-1.17079631757481","0.99400001787581338","SIDE","3.0977772335970006e-16","0.71678687065306834","-0.097375781381991211","0.69045965795231512","-142.22759644746816","33.932105623336774","111.92779836814528","0.002629680","0.000050170","15"
"16","hotpot","0.0","-0.8257963142266963","1.4770000245189301","-0.73879631335404827","1.570796326794897","-1.12479631864955","1.46500002394896","SIDE","0.72992531057170706","-0.10137018514839691","-0.67596828812435905","9.5063067459222696e-17","149.87860442106381","-40.800979571493109","77.067535999586809","0.005410548","0.000202510","16"
"17","hotpot","5.5511151231257827e-16","-0.92379631562181697","1.570796326794897","-0.80179631308674637","1.570796326794897","-1.109796317937094","1.4960000254213781","SIDE","1.5665390034669222e-16","0.70871074525952527","-0.10197528614542566","0.69809033840130386","-143.96840482369154","36.291869402004359","89.192759342716428","0.005139885","0.000073832","17"
"18","hotpot","0.75499999999999989","-1.0657963191068289","1.501796326777201","-0.62679631129397428","1.570796326794897","-1.032796317539411","1.557796329437056","SIDE","1.9298094995672187e-17","-0.69166916991304728","0.066705485598410386","0.71912734448279492","150.70407491190173","1.0448536249950067","45.997388097255062","0.011062393","0.000124755","18"
"19","hotpot","0.0","-0.59279630967904073","1.570796326794897","-0.43579630874120501","1.570796326794897","-1.1567963201694711","0.97200001683085857","SIDE","0.70481806243260181","-0.084865934198884274","-0.70429345594099035","2.0674381056456814e-16","147.08376649824294","-36.510893845574394","106.69505649022635","0.001782503","0.000063612","19"
"20","hotpot","0.0","-1.040796317919392","1.384000023361299","-0.99079631554451308","1.4680000240914559","-0.92179631552683117","1.570796326794897","SIDE","0.73063499413645483","-0.073880527672251922","-0.67875928942010966","-1.9943853381164145e-16","148.61535571535666","-35.264769871795899","56.897992434733361","0.014261615","0.000132770","20"
"21","hotpot","0.0","-0.92979631590680423","1.5607963295795519","-0.80979631346674219","1.570796326794897","-1.098796317414622","1.4750000244239361","SIDE","2.5359997346160515e-16","0.7114008690103516","-0.12018120241050168","0.69243431613293316","-142.90438699391547","43.365410488138011","91.268464737102278","0.004704283","0.000101508","21"
"22","hotpot","0.0","-0.63379631162644245","1.5707963267948959","-0.4317963085512172","1.5707963267948959","-1.1697963207869351","0.99200001778081248","SIDE","3.2913883106968126e-16","0.71678687065306845","-0.097375781381991211","0.69045965795231512","-142.07042875945609","35.089046903106109","111.92779836814516","0.001998603","0.000027836","22"
"23","hotpot","0.0","-0.70079631154915334","1.5707963267948959","-0.51079630904388007","1.570796326794897","-1.152796319979482","1.112000016961245","SIDE","3.0977772335970006e-16","0.71678687065306834","-0.097375781381991211","0.69045965795231512","-142.22759644746824","35.089046903105945","108.58439367426712","0.000935488","0.000026855","23"
"24","hotpot","0.0","-0.98079631506953502","1.570796326794897","-0.92079631547932705","1.570796326794897","-1.0307963174444219","1.556796329389569","SIDE","1.9298094995672187e-17","-0.69166916991304717","0.066705485598410372","0.71912734448279503","151.0838233308296","4.9824824157316128","45.997388097255062","0.012980108","0.000147125","24"
"25","hotpot","0.0","-0.122796303653394","0.49900001066270999","1.098203715225436","1.570796326794897","-1.2677963221820581","0.54500000958796835","SIDE","0.47430078995589742","-0.48083603492467475","0.56468949769970034","0.47430078995589769","-10.738369929698123","-190.37247869876026","24.617599962677271","0.005079125","0.000025786","25"
"26","hotpot","0.0","1.032203712090616","1.570796326794897","-1.570796326794897","0.11800000234506899","0.19220370152941429","0.0","SIDE","-0.47430078995589731","0.56468949769970023","0.48083603492467536","0.47430078995589758","-8.6217166606193594","-163.98102194435427","21.952474268760078","0.000119995","0.000004224","26"
"27","hotpot","1.6653345369377351e-16","-1.158796320264466","0.8430000139633147","-1.162796320454454","1.3500000217463839","-0.64779631229140922","1.570796326794897","SIDE","2.5472707851898429e-16","0.70825309405863679","-0.12761660851430948","0.69432813279289884","-142.78175630448848","53.04179364492088","55.209970904330454","0.004335087","0.000054816","27"
"28","hotpot","0.75500000000000123","-0.63479631167394479","1.570796326794897","-0.57979630906158652","1.5707963267948959","-1.060796318869341","0.71000001090578901","SIDE","0.67356713574764882","-0.11259624031672166","-0.73049941841677557","-2.6784448338818422e-16","150.87592897430758","-23.839545221401856","118.12695127638672","0.000374497","0.000040297","28"
"29","hotpot","1.110223024625157e-16","-0.8717963131519636","1.5707963267948959","-0.78979631251678428","1.570796326794897","-1.0987963174146149","1.4240000220015649","SIDE","2.6933498488058447e-16","-0.68933402079096251","0.066708951844923869","0.72136573492502165","150.56894679443559","4.9523619907260334","35.802564659559337","0.004164547","0.000109400","29"
"30","hotpot","4.4408920985006252e-16","1.0322037120906109","1.570796326794897","-1.224796320139663","0.55100000987295183","-0.14879630488832271","1.501796326777203","SIDE","9.7650236192290586e-17","0.71058649466482804","-0.053350765715792531","0.70158429956598301","-153.14523976113637","-31.14929780895563","32.527056442084415","0.003284478","0.000011752","30"
"31","hotpot","0.0","-1.111796318032086","1.36400002241135","-1.0557963186318511","1.5697963300070319","-0.89979631448188224","1.570796326794897","SIDE","2.1428369714254235e-16","0.71239981352576676","-0.10980538411210714","0.69313006233205998","-144.44782431524717","37.588179529947638","71.010439888763415","0.007809266","0.000150285","31"
"32","hotpot","0.0","-1.149796319836986","0.92900001478846872","-1.140796319409517","1.2950000223936611","-0.63579631172144602","1.570796326794897","SIDE","2.1455558155900452e-16","0.71149706186495776","-0.098955192110640966","0.69568656801168638","-145.97374302818224","35.784036676902794","54.731076130220984","0.005339444","0.000093984","32"
"33","hotpot","3.3306690738754691e-16","-0.24279630609345651","0.91300001402851028","1.09820371522544","1.570796326794897","-1.570796326794897","1.0940000193659041","SIDE","0.47430078995589742","-0.48083603492467475","0.56468949769970034","0.47430078995589769","-8.7640995828701005","-165.75632108759572","22.13175180562202","0.006841586","0.000041124","33"
"34","hotpot","0.75500000000000045","-0.07079630118352688","0.45600000862032147","0.1162037011792446","-1.0374322552752909e-15","-1.570796326794897","1.094000019365919","SIDE","0.47430078995589747","-0.48083603492467486","0.56468949769970034","0.47430078995589769","-8.7640995828701005","-165.75632108759578","22.131751805622027","0.002715505","0.000115303","34"
"35","hotpot","0.0","-1.061796318916836","1.1550000190036289","-1.0547963185843541","1.322000020416453","-0.41379630769625919","0.51800000830553505","SIDE","6.3248800055444989e-17","-0.56693944601391111","0.039552906967407014","0.82280935343727535","162.48267247308456","-0.81542831869421251","11.972075908576183","0.021539884","0.000214446","35"
"36","hotpot","0.75500000000000034","-0.80779631337173763","0.60600000922568131","-0.062796304063172936","0.40600000624544902","-1.097796317367105","1.377000023028824","SIDE","0.77561478602726652","-0.1234727834504515","-0.61901225791003156","0.0","155.04764249075961","-68.935002136378557","56.194650339729691","0.019879541","0.000241307","36"
"37","hotpot","0.75500000000000078","-0.03679630282823862","0.27200000640004968","0.10320370056180909","4.9307590398230733e-15","-1.2677963221820561","0.54500000958796646","SIDE","0.47430078995589747","-0.48083603492467475","0.56468949769970034","0.47430078995589769","-10.738369929698122","-190.37247869876037","24.617599962677271","0.001923882","0.000065298","37"
"38","hotpot","0.75500000000000012","-1.083796316702156","1.441000022809019","-0.071796301231029577","1.5707963267948959","-1.570796326794897","1.570796326794897","SIDE","0.77561478602726663","-0.1234727834504515","-0.61901225791003145","0.0","131.21473091399076","-64.181112544518584","61.236996968266368","0.005640163","0.000059476","38"
"39","hotpot","0.0","-1.266796322134558","0.0","-1.2447963210896089","0.40600000624544907","-0.083796301801015299","1.430000022286551","SIDE","0.69524200128416258","0.099118144543080364","0.71190880952038338","-1.5968871595422799e-16","-148.38117649999785","-2.8059801755296192","110.24143743135083","0.008544687","0.000118768","39"
"40","hotpot","0.75500000000000023","-0.45879630983365399","1.570796326794897","-0.32979630696609752","1.5707963267948959","-0.8067963133242434","0.0","SIDE","0.56210587737475926","-0.11161168399437996","-0.81949973436035406","1.7282244958619132e-16","143.6618607784672","-19.235069875455284","167.74144465555872","0.007504154","0.000045958","40"
"41","hotpot","0.755","-0.64079631195893005","1.3510000217938789","-0.74479631363903653","1.438000022666529","-1.1207963184595591","1.4500000232365009","SIDE","5.7338487792927387e-17","0.67897571878718621","-0.10850628623899551","0.72609803686833174","-152.4667225600864","19.254437341906943","78.354133250792984","0.024153457","0.000333405","41"
"42","hotpot","0.75500000000000023","-0.69179631112167772","1.570796326794897","-0.61079631053400196","1.570796326794897","-1.0097963164469661","0.63700001069810697","SIDE","1.8222861939688834e-17","0.7615591806459916","-0.084197770117584531","0.64260279324091973","-145.44870114408897","11.922261164363569","128.99649983987072","0.000346990","0.000072519","42"
"43","hotpot","0.75499999999999978","-1.2347963206146439","0.45400000852533112","-0.67979631055168854","1.5707963267948959","-0.1327963041283661","1.479000024613917","SIDE","0.49572566946498142","0.56529400686134612","0.4346893224748416","0.49572566946498109","-150.76612029015598","-3.9820949791578668","32.719303977624783","0.007605442","0.000089555","43"
"44","hotpot","0.0","-0.69379631121667207","1.5707963267948959","-0.58279630920408354","1.5707963267948959","-1.1477963197419869","1.222000018926336","SIDE","2.6933498488058447e-16","-0.68933402079096251","0.066708951844923869","0.72136573492502165","150.23235559883653","4.9427376797107607","25.153243852816594","0.003895063","0.000046493","44"
"45","hotpot","0.0","-0.62379631115148082","1.570796326794897","1.098203715225446","1.5707963267948959","-1.153796320026977","1.283000021823671","SIDE","2.1052556263150351e-16","-0.68856840594905577","0.0088812383353348758","0.7251170070646582","151.2346603451482","35.864000494218665","23.768790212564845","0.001342224","0.000006891","45"
"46","hotpot","0.0","-1.159796320311963","0.77700001408810515","-1.1637963205019479","1.344000021461405","-0.57879630901407453","1.570796326794897","SIDE","1.9463957571581748e-16","0.71299928376727706","-0.14362720298164461","0.68629676373345916","-142.58628448926314","63.938243173780869","58.251053609383902","0.005404527","0.000054215","46"
"47","hotpot","0.75499999999999989","-1.228796320329657","0.39200000884011582","-0.64479631214891675","1.570796326794897","-0.19579630386109501","1.570796326794897","SIDE","0.48822870627382636","-0.4379897815657246","0.57569993224281391","-0.48822870627382636","-142.52454391651904","35.129387334842406","108.59835295158548","0.003265559","0.000108017","47"
"48","hotpot","0.0","1.03220371209061","1.570796326794897","-0.41979630798124862","1.570796326794897","-1.1707963175747931","1.011000015423636","SIDE","0.71527241545693188","-0.044929602937466485","-0.69739995875128058","-2.1342311346990671e-16","154.43966500452544","29.108236002249367","102.8078345912339","0.002427005","0.000007655","48"
"49","hotpot","2.2204460492503141e-16","-0.69479631126415797","1.570796326794897","-0.58279630920407244","1.5707963267948959","-1.1467963196944979","1.2300000193063181","SIDE","2.7895409148346248e-16","-0.6893340207909624","0.066708951844923883","0.72136573492502165","150.66839918914488","9.4485762079863829","25.15324385281637","0.005990090","0.000066497","49"
"50","hotpot","0.75499999999999845","-1.0897963169871441","1.468000024091451","-0.4877963079514453","1.5707963267948959","-1.030796317444413","1.556796329389555","SIDE","1.9298094995672187e-17","-0.69166916991304717","0.066705485598410358","0.71912734448279503","151.0838233308296","4.9824824157315151","45.997388097255069","0.012852655","0.000124190","50"
"51","hotpot","0.755","-0.6157963107715051","1.1570000190986389","-0.65079631243390434","1.1710000197636039","-1.1137963181270709","1.3950000238837741","SIDE","0.76638787627448512","-0.070942287156144812","-0.63844875674758683","-2.5351266026527915e-16","159.17755576107595","-17.910797596368663","61.030535761635797","0.020509511","0.000302372","51"
"52","hotpot","1.6653345369377351e-16","1.032203712090612","1.570796326794897","-0.44779630931117759","1.570796326794897","-1.173796317717297","1.0820000187959531","SIDE","3.6811870648677541e-16","0.71628516481801563","-0.036867551902534657","0.69683308351307627","-151.29316527276274","-34.204059895507662","109.65470349387573","0.000060403","0.000005035","52"
"53","hotpot","2.2204460492503141e-16","-0.62579631124647372","-2.1252039709963529e-16","-0.1507963049833109","3.173858077061389e-16","-0.8247963141792034","0.95500001602340057","SIDE","-0.41948764042418174","0.57685078124011802","-0.5615188467410247","-0.41948764042418174","2.4159752917471975","-193.29132190240722","110.30319724090359","0.002665327","0.000071340","53"
"54","hotpot","0.0","1.032203712090616","1.570796326794897","-1.320796321439794","-1.184015105910221e-15","0.16820370038947929","5.2008126784436099e-16","SIDE","-0.47430078995589731","0.56468949769970023","0.48083603492467525","0.47430078995589769","-10.603145924901638","-188.68644040100682","24.447336379648196","0.000683597","0.000003136","54"
"55","hotpot","0.0","-1.19379631866725","0.93800001521594578","-1.153796320026977","1.129000017768705","-0.50379630871141223","1.570796326794897","SIDE","8.7269080799669721e-17","-0.69441736826834077","0.075474417351407308","0.71560333353942474","152.20473132591161","3.3796049538100776","82.6860051190571","0.003940750","0.000076696","55"
"56","hotpot","0.0","-1.1937963186672449","0.9160000141710013","-1.157796320216963","1.2300000193063161","-0.55779631127626972","1.570796326794897","SIDE","0.69257663023260041","0.089375347037872144","0.71578604247185207","-2.4045491346978255e-16","-148.45323888835793","-4.7780946318063231","91.1758322156887","0.005819715","0.000058571","56"
"57","hotpot","0.75499999999999989","-1.2307963204246519","0.2850000070175141","-0.52679630980385383","1.570796326794897","-0.22579630528600311","1.570796326794897","SIDE","0.48822870627382631","-0.4379897815657246","0.57569993224281391","-0.4882287062738262","-142.52454391651901","33.97244605507354","111.94175764546377","0.002994956","0.000084359","57"
